@relation checkerboard
@attribute ID real
@attribute DateStored real
@attribute Footsize real
@attribute Height real
@attribute Weight real
@attribute Tailsize real
@attribute AntenasLength real
@attribute BrainVolume real
@attribute NumberOfTeeth real
@attribute class {0, 1}
@data
339,110811,17.44477,61.33302,15.556165,4.1185846,3.8638144,148.00412,36,0
340,110811,16.753798,29.517586,18.027222,2.273166,4.8830323,167.07744,39,0
341,110811,0.4596603,51.167126,14.002379,9.363608,4.6370406,162.45052,36,0
342,110811,2.4498892,6.148368,16.403555,5.250899,0.8714974,151.83624,31,0
343,110811,2.434672,64.083015,18.564812,8.772197,0.25335252,148.3166,39,0
344,110811,10.882444,88.65605,15.328953,12.025421,0.8395791,160.74004,38,0
345,110811,17.71984,37.055862,12.590519,9.43346,2.5791297,126.9171,35,0
346,110811,13.985798,39.841454,14.18128,2.241302,3.9494503,125.60679,35,0
347,110811,17.846262,12.178922,19.286917,14.464666,0.25749475,145.731,37,0
348,110811,0.99102736,92.192375,21.296421,6.0389256,4.166628,140.09796,39,0
349,110811,12.764815,78.57583,23.238409,7.929234,4.4624863,152.23303,38,0
350,110811,15.808793,14.115405,19.582893,2.0956752,1.5882838,149.37376,?,0
351,110811,5.948627,39.942425,13.026783,4.971721,4.7868285,147.71315,36,0
352,110811,12.064131,96.806145,14.460037,12.442862,3.8344204,156.70116,39,0
353,110811,19.28034,33.11184,13.894503,9.309509,3.9707243,168.8473,36,0
354,110811,15.659222,67.66902,19.31116,3.9105248,0.17663419,153.00871,44,0
355,110811,2.336601,59.85276,17.581245,14.669196,0.96523285,148.0299,35,0
356,110811,17.494232,37.076874,19.085175,7.922374,3.1934345,138.25706,40,0
357,110811,12.498615,84.05256,12.523014,14.797655,1.5161753,156.04485,39,0
358,110811,14.855047,89.26444,15.285287,13.326996,1.2615933,145.37105,40,0
359,110811,17.25897,89.503006,19.158213,8.313486,4.053142,156.60649,38,0
360,110811,18.980785,35.278656,14.170801,1.0090747,0.11976898,164.99538,35,0
361,110811,8.161415,89.69803,16.706566,4.894063,1.1730683,155.72752,39,0
362,110811,8.452774,56.162613,16.99915,4.1757255,3.0736408,167.22377,35,0
363,110811,7.001629,30.369074,19.144232,13.116625,3.4189606,153.66624,38,0
364,110811,13.300638,77.92908,13.999974,4.458179,2.1510646,152.38934,33,0
365,110811,9.233429,27.925306,12.448787,7.6888666,2.371756,128.00957,37,0
366,110811,3.1000233,36.383183,14.703927,6.307916,1.661252,173.86285,36,0
367,110811,6.966299,42.532104,15.9492,9.815197,4.29692,157.96944,40,0
368,110811,3.8404143,9.482842,12.960262,0.598948,1.1637471,165.11186,37,0
369,110811,4.50649,93.25277,21.23055,9.0493555,3.71727,155.82126,34,0
370,110811,2.970376,17.679543,19.425018,12.874344,1.8109713,161.20708,37,0
371,110811,3.0854023,84.49486,15.785041,8.182302,3.3196535,150.75049,36,0
372,110811,19.781488,18.56078,15.959643,7.2951865,3.3923736,156.16129,38,0
373,110811,8.235283,27.943743,15.825192,4.5062933,2.5454836,156.09653,33,0
374,110811,19.171125,51.11953,14.500591,4.064026,4.1787257,147.71555,34,0
375,110811,?,12.232709,21.722593,1.1817946,2.0637703,168.51953,38,0
376,110811,10.828163,17.104954,26.457891,10.902512,1.8418604,136.34094,34,0
377,110811,14.945183,93.79,22.440926,1.4133811,0.08017063,158.90776,37,0
378,110811,3.014555,22.162485,18.219172,13.06426,1.3081632,248.54695,36,0
379,110811,15.137781,56.61987,12.512031,5.7140136,4.0967135,152.57909,40,0
380,110811,10.3697,37.850338,18.13451,1.3590977,4.3933764,157.94284,36,0
381,110811,8.552836,16.215908,22.452711,8.704064,3.3042312,155.82083,40,0
382,110811,8.543354,87.12331,19.071259,13.7537565,1.4617956,153.31526,36,0
383,110811,2.8425086,23.371529,8.677596,11.652225,2.2631779,145.28401,35,0
384,110811,4.966794,0.5038321,24.236801,3.2966208,2.1546814,159.7536,34,0
385,110811,9.940104,57.34368,18.024637,10.319907,0.9083748,132.88295,39,0
386,110811,14.700829,37.91401,17.183496,13.390587,0.44072926,132.58064,38,0
387,110811,17.677633,84.64244,14.996504,9.61899,4.199378,146.24223,40,0
388,110811,13.053156,22.02115,15.163308,0.80813795,3.855693,143.62074,39,0
389,110811,12.122004,99.66047,16.382944,12.134766,1.9305363,141.81892,37,0
390,110811,2.5364947,82.953606,17.37298,2.3066568,2.8187623,158.91595,39,0
391,110811,6.0625863,56.422657,20.862923,1.7016838,0.3134337,148.56754,39,0
392,110811,0.7427883,71.37221,15.511238,2.2595894,3.3400607,142.29767,39,0
393,110811,17.14928,46.927887,18.347631,0.9489557,1.9493101,142.21107,38,0
394,110811,7.8377094,57.136734,19.455072,1.3704336,0.26663005,159.25198,39,0
395,110811,0.37167072,80.870995,20.333786,8.056378,4.7201686,143.7768,35,0
396,110811,7.6336136,94.185715,19.610828,0.28167665,3.4535291,134.25998,38,0
397,110811,13.886196,73.974594,13.6001215,2.8776572,2.9446778,139.52643,30,0
398,110811,14.577943,98.75178,10.721951,1.7296368,0.8921829,135.39915,39,0
399,110811,4.639714,57.72686,22.651808,11.0993185,0.86859316,140.31512,38,0
400,110811,0.49806118,57.663525,?,5.828804,0.87987334,43.688805,13,1
401,110811,0.80421805,82.012535,51.740303,12.207755,4.1893196,40.14576,16,1
402,110811,19.572332,56.239117,46.76542,0.095626116,4.7722735,38.336674,11,1
403,110811,11.728911,93.941124,56.83381,7.7351885,4.85036,55.828583,14,1
404,110811,17.751238,91.155334,57.967934,8.941827,2.725185,37.578888,11,1
405,110811,2.932179,41.117508,61.263226,0.54735214,2.7837822,49.16865,12,1
406,110811,3.7311387,12.680012,57.387157,6.5811796,2.1021388,62.926357,11,1
407,110811,13.597484,65.66653,56.27104,13.821414,0.62746674,62.17679,15,1
408,110811,12.587318,22.784496,54.339996,7.601306,1.901293,39.966198,10,1
409,110811,17.103569,26.514679,49.837048,9.842157,3.6987867,51.167564,15,1
410,110811,10.301715,40.906883,47.02285,10.853413,1.6380515,23.006432,9,1
411,110811,11.310753,11.748391,53.64548,3.8177,2.6674914,49.85298,10,1
412,110811,7.674768,37.515404,56.164986,9.808007,4.6090975,50.7677,16,1
413,110811,4.6415625,80.309616,56.647903,6.5829787,0.4379639,63.727467,11,1
414,110811,15.489641,27.125555,50.453465,1.1135235,3.3590343,53.64607,12,1
415,110811,16.435278,2.856195,50.891136,12.32003,2.7246425,36.591904,15,1
416,110811,19.30103,7.0532026,51.379826,7.7773395,4.4726,33.02918,10,1
417,110811,15.622431,55.305515,50.477562,3.278533,3.684287,56.85868,17,1
418,110811,1.8496287,25.940037,52.458984,14.16512,0.5234024,40.40813,10,1
419,110811,0.45668483,55.396633,54.50223,12.928348,3.7549,46.849667,18,1
420,110811,13.857299,66.96638,50.963722,1.8844762,4.1244116,37.26465,103,1
421,110811,13.857923,22.547281,51.566677,12.017797,1.5434947,50.832375,9,1
422,110811,9.836817,34.670578,49.550343,3.5828109,2.5459285,59.58287,8,1
423,110811,13.861782,84.34877,51.148094,3.6471257,0.20353734,34.388676,14,1
424,110811,4.554019,41.422867,55.502483,5.7468634,1.2935183,57.84036,8,1
425,110811,16.737288,49.232937,56.819317,13.696118,1.2477758,?,9,1
426,110811,7.9091096,99.85553,54.98899,6.7427998,1.3714066,41.581135,13,1
427,110811,1.525625,14.16198,60.93123,11.768068,0.15329242,43.1796,14,1
428,110811,1.2576973,40.930332,55.083412,12.5808325,2.6960855,43.20999,10,1
429,110811,9.0695305,78.63321,51.013233,10.229294,3.4330056,39.849224,11,1
430,110811,6.5711536,93.82766,50.57485,0.22720903,0.2703941,58.599854,10,1
431,110811,6.0441313,91.85726,51.72194,4.9341335,1.0714835,41.66666,10,1
432,110811,11.339701,83.47121,55.156406,11.719046,0.2800858,47.578255,12,1
433,110811,15.066544,68.65972,51.90333,5.829851,1.3528051,48.930855,14,1
434,110811,6.750591,24.255568,50.06445,6.863821,0.23291588,42.799152,14,1
435,110811,15.652875,71.47248,54.29972,13.83412,2.1443417,55.480923,11,1
436,110811,14.427631,14.42315,51.966972,12.925486,0.62452465,48.67384,12,1
437,110811,17.607725,70.722496,52.60885,7.1697416,3.6427183,52.913803,12,1
438,110811,17.897213,64.54083,54.115047,1.4129966,0.38591266,53.48211,11,1
439,110811,18.372686,63.992287,54.35991,10.727018,2.4368424,57.852013,13,1
440,110811,18.949917,25.655483,53.27397,9.894712,4.5440545,30.87525,10,1
441,110811,18.926718,55.51742,48.992493,1.0036594,0.4977712,51.217747,10,1
442,110811,6.19565,17.96148,50.50295,5.663448,0.11021048,39.619026,11,1
443,110811,9.022697,71.90329,59.714977,6.745366,0.3663212,52.551174,11,1
444,110811,13.364235,99.192345,46.03703,13.072098,0.19974828,57.605488,11,1
445,110811,1.8608963,17.384243,55.331295,6.577226,4.376711,46.908455,14,1
446,110811,18.282188,53.452377,50.924496,2.4486198,1.7827982,48.533676,12,1
447,110811,0.7414222,52.515053,46.208366,9.676797,1.2281513,68.56418,10,1
448,110811,9.960414,25.833082,51.21288,0.6817728,4.266823,43.00748,10,1
449,110811,15.804225,13.875765,54.776127,3.8942268,2.5961943,58.286255,15,1
450,110811,10.856395,75.91329,59.63515,6.8453774,4.320189,61.84501,?,1
451,110811,17.656536,79.1876,55.357727,12.673036,0.76176554,57.194973,10,1
452,110811,4.128399,74.120514,52.439117,0.59898734,1.9600868,64.97281,12,1
453,110811,16.504103,22.178835,54.645348,7.667149,0.4282117,30.238026,8,1
454,110811,1.5781045,18.935108,51.600143,6.56672,3.9486516,57.98331,8,1
455,110811,10.343953,94.60608,50.5118,8.085528,3.995303,76.42845,14,1
456,110811,16.98195,10.047799,48.626606,9.453613,2.967898,52.12714,11,1
457,110811,13.842829,19.027775,53.236412,5.5252237,4.5640297,44.822613,11,1
458,110811,1.6404665,72.83488,48.89633,12.310252,4.8770885,42.85465,11,1
459,110811,0.71683884,75.24309,54.06777,9.376945,4.857164,33.85973,4,1
460,110811,14.228673,92.89438,54.428143,14.101509,1.5954103,59.630226,9,1
461,110811,6.7443123,15.750849,52.640438,7.804189,3.0579267,53.394485,13,1
462,110811,15.409623,85.89039,49.272903,43.106514,3.7983475,41.9859,13,1
463,110811,7.985176,51.149483,49.742203,7.8077693,3.2927523,46.261143,7,1
464,110811,19.177006,97.58171,55.806606,9.350456,0.6678912,39.029537,16,1
465,110811,9.346665,5.090457,55.209675,9.992009,4.114011,39.99665,13,1
466,110811,17.52167,1.6647398,49.762802,6.202138,3.3947392,67.21751,9,1
467,110811,12.326518,50.214046,53.166145,4.3471885,2.8746858,49.260197,6,1
468,110811,2.7708077,38.939487,51.834282,14.577398,4.99489,46.920036,14,1
469,110811,17.58126,1.4375687,48.91349,2.6547422,2.3293953,52.495583,15,1
470,110811,2.8275025,20.311714,47.663937,4.6698036,1.2735531,52.53178,10,1
471,110811,17.908543,61.0329,52.966347,6.0075088,3.1447592,26.601347,12,1
472,110811,18.542141,98.2727,52.323887,5.62369,1.4460427,44.19862,8,1
473,110811,10.298941,81.121155,52.482525,2.4168017,2.2570193,29.299843,10,1
474,110811,9.576223,96.75242,50.257526,4.8729677,2.0083442,65.01644,8,1
475,110811,?,33.52909,46.098057,14.551308,2.175937,56.912277,13,1
476,110811,15.372914,77.62056,51.734066,12.105085,3.9392874,42.01665,10,1
477,110811,4.083947,54.39312,54.9986,6.319819,0.40138245,45.24655,13,1
478,110811,1.2276506,13.613934,53.178444,11.930822,1.2117758,46.85453,11,1
479,110811,1.1389506,61.46306,51.48456,9.270556,1.0926595,51.343338,17,1
480,110811,5.955964,32.097538,52.27955,4.0231705,2.8922787,59.832848,16,1
481,110811,5.8962274,25.749475,55.511623,0.6343147,3.0104935,65.025154,9,1
482,110811,17.284649,91.82053,58.9482,0.26496023,1.8157977,31.74352,13,1
483,110811,13.014114,15.974587,52.59508,4.286912,3.5377455,33.17964,13,1
484,110811,13.84625,55.707382,41.839775,5.3149786,4.937778,43.170567,7,1
485,110811,12.682743,24.22825,55.648857,8.948424,3.277295,41.696503,18,1
486,110811,8.535823,26.728106,52.431515,4.9662166,3.9849446,51.05341,15,1
487,110811,12.341274,24.29692,52.47594,9.572413,4.3241673,36.17153,16,1
488,110811,6.992735,21.020668,56.819855,5.7274847,4.9538007,36.59617,9,1
489,110811,12.098384,10.324902,50.920048,3.1078668,2.8138614,41.9992,9,1
490,110811,17.099268,62.692444,50.36425,14.211005,1.3385296,39.168118,8,1
491,110811,10.734057,12.783569,58.792923,13.639789,2.7599826,56.954533,13,1
492,110811,10.641631,98.10642,48.923203,11.153716,3.7093053,48.584785,8,1
493,110811,3.477136,91.165726,46.41578,14.331397,3.5116367,59.932983,8,1
494,110811,6.65794,43.961967,58.34874,12.238876,2.4075212,48.71794,16,1
495,110811,10.194494,58.38852,50.143456,4.601602,2.3847091,60.720287,14,1
496,110811,17.501585,3.1086147,52.911285,6.317187,0.6762025,52.576797,8,1
497,110811,3.194114,0.57998896,52.985832,5.575953,2.151009,53.584015,11,1
498,110811,13.277334,4.7855434,55.312077,1.1530119,2.5018814,44.829666,10,1
499,110811,7.535721,17.740417,57.8297,5.0474586,0.105410814,62.269176,11,1
500,110811,18.061466,51.85799,?,12.441383,2.8084655,46.03683,36,0
501,110811,3.559091,25.711346,49.65019,14.975716,1.3734883,43.137863,34,0
502,110811,12.196031,86.62604,50.40311,13.555376,2.414143,58.396687,40,0
503,110811,11.281486,27.951372,53.57841,9.938471,3.9707913,35.17693,34,0
504,110811,18.951365,18.909937,96.67314,6.2910075,1.3391235,34.952137,40,0
505,110811,19.382141,86.8092,53.369286,3.9292967,1.8797785,45.693695,37,0
506,110811,0.9797919,95.37015,57.121143,11.778238,1.6350164,50.941486,35,0
507,110811,17.683092,98.30103,55.311527,5.4682283,0.07156551,51.478886,34,0
508,110811,2.2374213,27.399046,56.759945,10.72171,4.8959227,44.276108,37,0
509,110811,1.3520408,1.8405974,49.690365,2.1592855,1.9670222,72.36638,38,0
510,110811,4.4297957,36.425316,51.945087,8.223789,0.0067970157,63.549316,37,0
511,110811,17.4944,36.936516,50.57082,10.589467,0.30539453,57.932674,34,0
512,110811,3.541125,20.10088,51.095165,10.625024,3.486428,45.1046,39,0
513,110811,0.36801457,92.563354,50.827156,5.818357,1.768497,55.994576,39,0
514,110811,11.635651,90.59406,44.067398,10.073575,2.9903598,56.438053,41,0
515,110811,10.145496,81.72878,51.00781,11.655682,3.9946673,70.434425,35,0
516,110811,11.873701,87.09169,52.943363,11.90522,4.1533575,47.716053,38,0
517,110811,11.965502,13.700914,54.320393,3.4661784,0.8090484,47.67533,38,0
518,110811,0.5638051,18.616688,58.574966,10.379455,1.9715247,48.838287,39,0
519,110811,6.9556904,29.42621,55.764946,9.37687,2.595403,43.382843,37,0
520,110811,19.076206,50.39664,53.382378,9.874801,0.35092086,46.15605,35,0
521,110811,14.976524,11.859721,56.946762,13.491313,3.7395382,51.43654,37,0
522,110811,10.571991,7.2727084,47.22915,11.29781,2.282567,37.61989,34,0
523,110811,10.026427,82.245895,46.64915,11.038661,2.9855657,35.37176,34,0
524,110811,11.755964,31.017185,52.75931,12.205359,3.3429477,45.514202,39,0
525,110811,3.5653067,45.829575,57.467674,5.3023562,0.36359012,?,35,0
526,110811,8.24031,94.93183,43.4207,8.978726,2.86466,45.766304,39,0
527,110811,18.45476,56.043232,50.796757,14.684009,1.0710627,50.776165,38,0
528,110811,3.6099684,48.72822,56.564312,10.320505,0.17359018,59.873558,40,0
529,110811,16.779764,24.907726,57.447113,0.36251485,2.319914,33.19667,38,0
530,110811,16.909597,39.444942,51.249203,8.371853,2.7470284,61.24421,32,0
531,110811,18.50801,19.200642,50.590103,5.70671,3.6977146,53.12735,36,0
532,110811,11.025859,30.035656,50.185925,6.8675976,4.0113735,59.912575,33,0
533,110811,14.7594795,46.887238,56.0379,7.89185,0.033491552,47.784893,37,0
534,110811,5.317689,16.265863,50.258286,4.960682,0.76859564,53.480953,37,0
535,110811,19.40023,56.375782,52.616585,5.0559325,3.1074734,33.955624,34,0
536,110811,19.851135,24.68497,60.70917,0.6549847,3.917383,58.60196,37,0
537,110811,15.740807,42.350285,47.29508,8.811402,4.7988987,62.32126,35,0
538,110811,15.724211,59.69444,51.169903,9.186936,1.217902,52.239983,35,0
539,110811,1.3110864,76.25007,56.688892,2.000986,4.4271765,34.1651,39,0
540,110811,16.22118,56.111443,48.30966,14.191484,2.3383627,52.827705,37,0
541,110811,12.999716,56.90706,56.684174,10.253419,2.1090567,54.709393,38,0
542,110811,16.914518,85.131546,53.310646,13.076811,4.317083,38.926395,34,0
543,110811,7.287829,7.418066,47.596066,13.155561,2.9281087,62.71574,40,0
544,110811,19.336771,56.22268,59.823185,12.714814,4.8755126,36.47138,40,0
545,110811,15.873003,28.020763,53.57327,1.7118967,3.5926816,52.852093,36,0
546,110811,12.473411,55.23675,49.425014,12.330775,1.7256778,252.40599,39,0
547,110811,15.670911,51.55834,52.77069,3.2106373,4.044662,46.288944,39,0
548,110811,19.081661,59.90399,53.30659,2.3456893,3.1297617,34.74997,41,0
549,110811,3.9985,38.059498,47.04073,7.65767,1.1737204,62.57104,39,0
550,110811,19.719254,77.87913,56.403576,5.8886547,3.490062,60.352684,?,0
551,110811,14.6839285,88.02646,56.171036,6.575298,0.3903699,49.323784,39,0
552,110811,6.3708806,59.63735,53.224197,13.754317,2.674298,48.858376,36,0
553,110811,8.914905,50.215538,54.478733,0.1922518,3.3160543,44.96441,41,0
554,110811,19.689114,48.77196,49.144142,3.731709,4.114274,51.386547,35,0
555,110811,5.828496,49.01073,47.979206,12.874655,1.2595975,45.98637,37,0
556,110811,9.120379,45.62446,47.48661,11.475996,4.4551406,43.773357,33,0
557,110811,2.161845,58.932667,49.707508,9.064651,4.466748,52.339584,38,0
558,110811,3.565557,76.68184,50.582462,2.433435,1.6780236,61.41364,36,0
559,110811,7.7246723,9.391296,53.852295,8.004114,1.3531709,45.90035,38,0
560,110811,11.728626,81.80459,49.857235,12.762546,4.1705303,37.451725,35,0
561,110811,14.020825,11.482233,48.682697,5.1253858,0.06112814,54.912537,39,0
562,110811,5.935713,54.102943,54.99331,11.720799,0.17766356,53.921024,35,0
563,110811,17.037567,60.44324,58.260593,11.189192,1.7162249,47.76633,35,0
564,110811,0.96079826,93.157875,52.520733,13.60628,0.42992532,37.78844,37,0
565,110811,12.037658,82.328415,48.535603,7.041911,0.7029706,48.768414,40,0
566,110811,0.2732408,61.28696,49.26403,9.057635,1.5159011,50.291695,34,0
567,110811,8.130758,61.524307,53.22195,12.250102,2.1265519,58.984364,31,0
568,110811,6.1261845,64.68458,57.12323,13.323245,3.7433758,53.949665,39,0
569,110811,13.467012,6.9235506,53.734493,9.849674,0.38308114,59.538277,38,0
570,110811,17.033827,16.519344,55.65342,3.0119042,4.816035,30.49248,38,0
571,110811,18.087141,88.887856,58.884632,2.0203452,0.42173237,46.448097,35,0
572,110811,6.4394236,77.451004,48.03831,12.832444,4.6420674,56.991013,38,0
573,110811,10.779723,6.5739036,53.07423,12.663028,4.849546,37.95518,39,0
574,110811,9.754825,10.532576,50.627975,14.91856,1.9864959,56.29651,42,0
575,110811,?,25.761694,56.486706,7.6184945,0.50332755,40.477695,40,0
576,110811,3.4562135,32.09273,55.441826,0.5177656,0.48080683,56.953896,37,0
577,110811,14.373446,61.01671,50.343464,6.6202097,2.492938,52.624218,39,0
578,110811,19.549677,87.947014,52.240417,2.099719,4.7114778,40.036793,37,0
579,110811,2.3397362,62.833393,53.85937,3.0224195,2.0064175,54.444527,40,0
580,110811,1.4740932,35.165733,54.113586,3.3093264,1.7232385,44.873352,38,0
581,110811,1.627326,10.348928,54.56666,12.886609,1.359756,43.507824,38,0
582,110811,13.387736,63.629906,53.52435,4.6538606,4.293431,57.58883,35,0
583,110811,12.542485,3.2827556,55.836956,4.1451573,0.8727643,64.309525,40,0
584,110811,3.7889552,48.73596,54.66669,14.370964,4.7605653,40.061287,37,0
585,110811,6.4412713,92.94855,50.568306,9.290541,2.1573815,48.433334,37,0
586,110811,16.550102,86.86328,51.79603,6.5757833,2.023208,54.794086,36,0
587,110811,17.285212,91.501976,56.0274,1.361644,1.315881,58.399452,33,0
588,110811,17.697884,28.598183,46.117203,2.5305784,4.564562,59.213375,100,0
589,110811,8.400484,51.028793,49.952957,7.9157534,3.363832,29.087358,37,0
590,110811,4.6521273,91.21129,48.308754,10.719025,4.0036387,48.01089,36,0
591,110811,5.263954,9.644228,50.195206,1.1855445,0.9162903,52.451664,36,0
592,110811,6.138958,1.5145123,52.248363,2.3400593,1.725657,67.64386,39,0
593,110811,5.705847,60.466206,53.769234,9.724867,0.80559343,59.504604,37,0
594,110811,5.6231785,92.977646,47.31308,5.862464,0.60231745,35.06685,38,0
595,110811,12.610216,11.141187,53.6568,2.545369,1.8352506,27.728415,42,0
596,110811,8.85865,56.86338,51.571968,2.4015079,4.6768694,33.02056,33,0
597,110811,1.0108149,66.54283,51.907547,1.0379916,0.3168127,46.416035,34,0
598,110811,7.0343137,26.143753,51.856846,2.8928437,1.9593797,45.2997,35,0
599,110811,11.421333,85.330215,46.957428,6.859129,2.3852348,51.606987,36,0
600,110811,0.9974253,53.089516,?,13.346467,4.1543765,145.0462,10,0
601,110811,14.305421,32.243504,53.14063,10.440711,3.3431294,152.18752,14,0
602,110811,9.164477,26.678234,52.22696,5.8648996,2.2260582,124.87234,13,0
603,110811,16.783278,72.33177,47.392998,14.856727,4.445438,160.44592,11,0
604,110811,1.9841886,64.34558,57.523605,10.6048975,3.195496,153.9856,10,0
605,110811,1.9880259,30.748564,55.68716,8.445687,1.6034335,141.7476,8,0
606,110811,9.195845,4.108298,49.600506,12.450844,1.459789,143.92877,11,0
607,110811,3.9265025,72.3177,54.06155,11.849299,3.4606009,158.34735,13,0
608,110811,12.63019,17.716091,58.20885,5.8505936,2.224866,143.74391,6,0
609,110811,6.2654376,38.762848,54.925438,5.9820595,3.1728222,155.48724,10,0
610,110811,6.9289494,63.243843,47.824097,7.040912,0.35165697,150.1548,15,0
611,110811,12.155502,18.311018,55.082657,6.894761,4.0114255,131.07085,12,0
612,110811,3.313018,96.41421,50.49471,9.759783,0.029599369,166.68802,11,0
613,110811,4.022026,12.321443,51.01471,6.536909,3.6000462,164.81732,14,0
614,110811,7.408197,63.94467,61.212997,3.5066824,4.2119584,138.0746,13,0
615,110811,17.192636,6.657779,50.51699,0.058720708,0.19486815,135.16219,12,0
616,110811,1.1413097,9.342098,48.62844,12.4696045,2.6742003,160.72466,9,0
617,110811,9.298457,51.712852,46.852417,10.522963,1.9227173,136.6554,14,0
618,110811,0.84842205,31.821579,48.67861,3.3889012,3.8896613,158.07506,9,0
619,110811,18.576923,4.3117466,53.762768,10.720032,1.3025858,136.73987,9,0
620,110811,8.990792,52.40541,50.71214,6.873207,3.6560154,144.06693,15,0
621,110811,8.520668,87.16027,57.563507,4.1967754,2.6935697,146.02773,12,0
622,110811,5.2530837,57.7619,48.11281,9.021522,2.5515482,167.1311,15,0
623,110811,13.758356,77.0724,48.464,3.620173,4.535826,148.84763,12,0
624,110811,14.302294,11.972547,44.810486,8.6381645,4.85201,156.97159,10,0
625,110811,12.619713,41.901516,58.246563,4.2016177,1.3810418,?,13,0
626,110811,2.114737,49.170155,54.30835,9.853686,3.4968174,155.23766,13,0
627,110811,15.52844,7.9169216,55.650185,3.105678,2.7450304,145.11554,14,0
628,110811,10.53234,85.86929,49.998924,0.5849424,4.057643,159.1965,14,0
629,110811,15.183107,54.30823,47.24919,7.5592623,1.7574749,148.1087,15,0
630,110811,0.5884099,20.814365,48.65712,44.14121,0.4329291,141.71277,14,0
631,110811,14.427495,99.56685,48.05551,14.762849,1.4324415,164.13394,12,0
632,110811,19.146955,22.299559,48.628757,2.8121343,1.1686287,155.82909,8,0
633,110811,10.778285,65.68509,58.299305,0.6849137,0.13819963,144.61646,12,0
634,110811,10.5285015,38.16879,52.29579,5.6503386,2.8884764,165.90533,17,0
635,110811,12.769419,80.4299,48.421154,7.3939533,0.5059916,148.27847,10,0
636,110811,5.0493193,2.0826757,53.727127,8.705174,1.3063595,145.62135,7,0
637,110811,12.588801,5.389494,49.792316,4.749483,2.5847957,136.46942,14,0
638,110811,9.77983,51.14352,52.603035,13.24235,0.68885654,138.14279,13,0
639,110811,1.9244957,58.057755,45.53348,2.034131,2.5227528,153.42926,12,0
640,110811,3.3318734,14.598036,52.865746,10.715255,4.4377766,173.99628,12,0
641,110811,13.503906,29.912502,54.395065,3.463438,2.4358046,139.78311,16,0
642,110811,16.113464,81.09176,51.46609,11.005965,2.670536,141.68973,14,0
643,110811,19.500887,89.26026,54.892567,3.4582374,0.41023403,151.89977,12,0
644,110811,0.24351239,2.8275967,50.92803,13.545167,2.2904687,137.23494,14,0
645,110811,19.802113,97.56152,53.976006,8.106436,1.778177,142.733,14,0
646,110811,19.197943,48.98525,46.711063,11.544054,1.0596764,158.377,7,0
647,110811,8.065433,61.0168,48.879932,8.376825,3.9038002,165.54898,15,0
648,110811,16.262505,77.8869,56.27102,11.12878,4.613775,140.09515,16,0
649,110811,11.569382,85.38546,47.838,8.376966,1.7227381,160.63548,13,0
650,110811,12.996529,57.648556,46.400265,4.819469,4.1909122,135.05235,?,0
651,110811,2.044375,1.325351,54.77677,13.270504,0.18850029,155.53821,10,0
652,110811,4.1657295,28.43532,50.597015,12.540882,3.086681,145.49863,12,0
653,110811,8.992554,79.98294,59.70778,11.386221,2.5969486,145.73357,14,0
654,110811,13.98111,65.94284,50.30078,3.190712,1.4920607,165.89651,10,0
655,110811,14.444653,64.130005,52.74544,8.561875,0.4835832,141.58963,11,0
656,110811,19.984898,75.35597,52.95389,10.724093,2.4232862,151.32442,11,0
657,110811,8.668648,98.83417,49.650185,14.870406,1.4182439,146.53166,12,0
658,110811,15.553375,17.789667,48.0124,5.7392826,0.91053873,142.34073,9,0
659,110811,0.036367178,57.467354,54.976444,9.574272,0.5579829,155.24121,12,0
660,110811,9.740345,47.096092,54.939613,1.6695803,4.47662,157.55696,13,0
661,110811,19.070652,23.7971,53.991253,4.445723,0.26123524,155.13492,12,0
662,110811,14.063897,13.925589,52.86351,13.9004345,0.20727634,149.86238,7,0
663,110811,16.637054,8.972645,51.917156,13.476535,4.4150524,167.9829,10,0
664,110811,19.843048,76.05846,45.23267,0.43828458,2.3915944,157.3011,8,0
665,110811,9.310445,53.408623,59.09147,8.480224,0.38204908,141.80878,7,0
666,110811,6.819725,39.27799,62.507725,9.159058,4.7939024,162.99904,13,0
667,110811,11.1383915,87.88603,49.812084,0.16300946,1.6348329,146.98407,14,0
668,110811,4.0554667,41.434395,50.21974,4.159382,3.1078677,135.00227,10,0
669,110811,10.339439,5.6311665,53.239048,7.906772,3.2130928,163.36192,10,0
670,110811,7.471144,83.853,53.962425,2.322396,1.0389843,152.99892,12,0
671,110811,1.9159687,27.699835,52.653984,8.76802,0.11213094,152.97125,10,0
672,110811,4.901867,8.869118,93.159584,5.8926997,2.7634091,159.44038,10,0
673,110811,12.727619,27.685612,60.720036,12.051328,0.5915195,145.71716,11,0
674,110811,9.168206,20.025862,50.395515,12.631337,0.21910787,143.72293,15,0
675,110811,?,18.587135,52.100975,10.264015,2.1786952,132.92628,11,0
676,110811,12.418713,42.349934,49.786972,1.9918022,0.7995343,140.4531,17,0
677,110811,10.161558,94.61093,52.51231,0.30075967,2.8346813,146.88795,15,0
678,110811,10.877652,24.124653,57.32622,3.7219763,4.5405693,151.48808,8,0
679,110811,10.486697,63.752674,55.704605,5.342617,3.347766,160.60864,14,0
680,110811,8.135782,88.708,54.620815,14.354461,4.818205,157.23686,13,0
681,110811,2.8020537,3.1912804,49.41609,3.1844268,4.5258465,150.32353,14,0
